group,organism_name,locus_tag,experiment_id,omics_type,timepoint,log2fc,padj,expression_status
background_N,Prochlorococcus MED4,PMM0659,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.489240342,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1553,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,-0.488676389058433,0.382627727274361,not_significant
background_N,Prochlorococcus MED4,PMM0809,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,-0.4863151,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0239,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,0.483174641927082,0.76461847678342,not_significant
background_N,Prochlorococcus MED4,PMM0089,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.482913653055828,0.12338548145308,not_significant
background_N,Prochlorococcus MED4,PMM1183,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,-0.482354461,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0675,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,0.480346043904623,0.1176388319056,not_significant
background_N,Prochlorococcus MED4,PMM1563,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,0.479459898,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0990,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,-0.474292789,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1372,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.473295529683432,0.272473146524141,not_significant
background_N,Prochlorococcus MED4,PMM0458,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,0.473193804423017,0.287376484400473,not_significant
background_N,Prochlorococcus MED4,PMM1257,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,-0.472275866,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0175,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,0.4715860661343428,0.1397586003442455,not_significant
background_N,Prochlorococcus MED4,PMM1405,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,0.470812593,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0129,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,-0.470587730407712,0.499365626220549,not_significant
background_N,Prochlorococcus MED4,PMM1082,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,0.467972755432132,0.541374904573504,not_significant
background_N,Prochlorococcus MED4,PMM1345,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,-0.466298011,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0129,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,-0.461939549,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1634,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,-0.460169093,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0631,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,0.45844728,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1322,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,12h,0.458173612,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0441,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,-0.456764623,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0675,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,12h,-0.455311188,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1102,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,-0.4533728132202189,0.2757038401125412,not_significant
background_N,Prochlorococcus MED4,PMM0239,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,-0.452885627746587,0.848894046690609,not_significant
background_N,Prochlorococcus MED4,PMM1056,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,0.451897928,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0681,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,0.451220512390137,0.253411465502693,not_significant
background_N,Prochlorococcus MED4,PMM0089,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.450004627,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0659,10.1038/ismej.2017.88_nitrogen_stress_ndepleted_pro99_medium_med4_rnaseq,RNASEQ,3h,-0.45,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0574,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.448170552,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0119,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.447571294,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1243,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,0.4469653138037197,0.2583027964128095,not_significant
background_N,Prochlorococcus MED4,PMM1612,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,0.4454733604690625,0.4726625324426328,not_significant
background_N,Prochlorococcus MED4,PMM0702,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,-0.44410091,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1322,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.444085121154785,0.103764320102756,not_significant
background_N,Prochlorococcus MED4,PMM0014,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,-0.4431289037068669,0.454606670716485,not_significant
background_N,Prochlorococcus MED4,PMM0063,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.439890225728353,0.119941202440938,not_significant
background_N,Prochlorococcus MED4,PMM0317,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.438872752,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1517,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,-0.438715934753417,0.193318254169618,not_significant
background_N,Prochlorococcus MED4,PMM1692,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.43834590911865,0.132049230902307,not_significant
background_N,Prochlorococcus MED4,PMM0489,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,0.43021297454834,0.530867148491846,not_significant
background_N,Prochlorococcus MED4,PMM0307,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.427388016,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0384,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,0.426386197408041,0.139541557329309,not_significant
background_N,Prochlorococcus MED4,PMM0574,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.425545692443847,0.358848745405388,not_significant
background_N,Prochlorococcus MED4,PMM1640,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.424043923,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1345,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.423454002,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1102,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.422153155008951,0.297949744954372,not_significant
background_N,Prochlorococcus MED4,PMM0533,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,-0.421934844,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0014,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,12h,-0.421120598,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1715,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,0.421026865641274,0.18489516684892,not_significant
background_N,Prochlorococcus MED4,PMM1452,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,-0.42042509714762,0.15089917335605,not_significant
background_N,Prochlorococcus MED4,PMM0574,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,-0.420096541,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0943,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,12h,-0.41705772,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0943,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.416790057,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0812,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.416748487,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1056,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.415966684,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0317,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,12h,-0.414857462,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1056,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,-0.414338429768884,0.277345530538492,not_significant
background_N,Prochlorococcus MED4,PMM0129,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.414296644,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1140,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,-0.413611094156899,0.110363447832807,not_significant
background_N,Prochlorococcus MED4,PMM0990,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,0.413584691,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1203,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,0.413577397664388,0.040099286060842,not_significant
background_N,Prochlorococcus MED4,PMM0260,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,-0.41039678,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0837,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.409447318,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0441,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.408777117,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0175,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,0.408190141,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0812,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,-0.407807552,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1203,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.403634697,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0563,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,-0.4034138247465273,0.4896110824768581,not_significant
background_N,Prochlorococcus MED4,PMM1243,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.398733074,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0809,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.396805402,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0646,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,0.39660241,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0239,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,-0.396434583,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0175,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,-0.396013449,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1082,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,12h,-0.395343187,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1210,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,-0.395265224,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1563,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,0.393386875,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1551,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,-0.391873995463051,0.246070553112563,not_significant
background_N,Prochlorococcus MED4,PMM0659,10.1038/ismej.2017.88_nitrogen_stress_ndepleted_pro99_medium_med4_rnaseq,RNASEQ,24h,0.39,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0853,10.1038/ismej.2017.88_nitrogen_stress_ndepleted_pro99_medium_med4_rnaseq,RNASEQ,12h,-0.39,0.56,not_significant
background_N,Prochlorococcus MED4,PMM1634,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,-0.389937578798003,0.1613551856142503,not_significant
background_N,Prochlorococcus MED4,PMM1517,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,0.389493306477864,0.234634909509007,not_significant
background_N,Prochlorococcus MED4,PMM1634,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.389163907,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0563,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,12h,-0.386606088,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1203,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.386444607,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1140,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,-0.380200459,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0529,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,-0.3785204433394912,0.1964932445737531,not_significant
background_N,Prochlorococcus MED4,PMM0175,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,0.377536455790202,0.307225282267919,not_significant
background_N,Prochlorococcus MED4,PMM0635,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,0.376458563,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0996,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,0.37585163116455,0.511234773771496,not_significant
background_N,Prochlorococcus MED4,PMM0129,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,-0.3750599322281371,0.3975877649653026,not_significant
background_N,Prochlorococcus MED4,PMM1405,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,0.374900368,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1694,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.374130103,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1694,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,24h,-0.373662792,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0631,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,0.3726733671983862,0.063012853857293,not_significant
background_N,Prochlorococcus MED4,PMM1082,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_rnaseq_axenic,RNASEQ,day 14,-0.3712253451215623,0.3967205227665621,not_significant
background_N,Prochlorococcus MED4,PMM1368,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.369474167,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1517,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,0.367815335591632,0.382330924284948,not_significant
background_N,Prochlorococcus MED4,PMM0295,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 14,-0.364780108133952,0.563828588577577,not_significant
background_N,Prochlorococcus MED4,PMM1519,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.364552501,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0574,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,3h,-0.363371705,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1183,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.363304284,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0384,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,-0.361540073,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0055,10.1038/ismej.2017.88_nitrogen_stress_ndepleted_pro99_medium_med4_rnaseq,RNASEQ,24h,0.36,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1031,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 89,-0.358144442240397,0.259506677247244,not_significant
background_N,Prochlorococcus MED4,PMM0684,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,-0.354786955,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1509,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,48h,-0.353689177,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1553,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,0h,0.352798639,1.0,not_significant
background_N,Prochlorococcus MED4,PMM0313,10.1038/msb4100087_nitrogen_nitrogen_deprivation_med4_med4_microarray,MICROARRAY,6h,0.352134956,1.0,not_significant
background_N,Prochlorococcus MED4,PMM1452,10.1101/2025.11.24.690089_growth_state_pro99lown_nutrient_starvation_med4_proteomics_axenic,PROTEOMICS,day 31,-0.351791381835936,0.131725473402965,not_significant
